"","Practice.Code","Volume","Cost","ID","Cluster"
"3060","F81697",398159,44502.47855,3060,1
"3061","F81698",272227,33115.69036,3061,1
"3062","F81699",178565,17085.47679,3062,1
"3063","F81700",411297,48098.04542,3063,1
"3064","F81704",196180,27505.36067,3064,1
"3065","F81707",220974,28714.27318,3065,1
"3066","F81708",186845,15928.19259,3066,1
"3067","F81710",294328,32496.97346,3067,1
"3068","F81711",196576,29427.27823,3068,1
"3069","F81713",303313,26261.63358,3069,1
"3070","F81716",912311,90058.9514,3070,1
"3071","F81717",163440,19418.14689,3071,1
"3072","F81718",177141,20201.52623,3072,1
"3073","F81719",496397,39209.9548,3073,1
"3074","F81720",366644,40323.91216,3074,1
"3075","F81721",639718,73472.94121,3075,1
"3076","F81724",380317,37917.95243,3076,1
"3077","F81725",1123966,59235.26748,3077,1
"3078","F81728",275024,22704.4804,3078,1
"3079","F81729",441860,46779.82558,3079,1
"3080","F81730",535234,53920.825,3080,1
"3081","F81732",156676,19610.38112,3081,1
"3082","F81733",291691,37445.27833,3082,1
"3083","F81736",561,66.42742,3083,1
"3084","F81737",274379,27244.04257,3084,1
"3085","F81738",251724,25485.79576,3085,1
"3086","F81739",426398,49160.05698,3086,1
"3087","F81740",268983,33477.02495,3087,1
"3088","F81741",1150480,133081.27357,3088,1
"3089","F81742",130614,15250.91795,3089,1
"3090","F81743",576961,56205.59928,3090,1
"3091","F81744",216586,24303.16468,3091,1
"3092","F81746",181623,22678.83343,3092,1
"3093","F81749",726232,65250.68815,3093,1
"3094","F81751",412692,52218.72338,3094,1
"3095","F81755",36559,4967.05248,3095,1
"3096","F81756",364633,36249.1399,3096,1
"3097","F81757",730168,62938.76485,3097,1
"3098","F81758",476922,51874.84732,3098,1
"3099","F81761",12,44.90833,3099,1
"3100","F82001",698547,64963.42913,3100,1
"3101","F82002",566967,51414.97596,3101,1
"3102","F82003",368756,36299.01973,3102,1
"3103","F82004",1574584,129794.18546,3103,1
"3104","F82005",605975,47339.17788,3104,1
"3105","F82006",1562640,137946.09635,3105,1
"3106","F82007",1260433,142005.42815,3106,1
"3107","F82008",2359185,198102.39369,3107,1
"3108","F82009",1774819,154873.65027,3108,1
"3109","F82010",815563,75214.76208,3109,1
"3110","F82011",1455318,156439.89578,3110,1
"3111","F82012",725382,64178.60457,3111,1
"3112","F82013",1706340,181099.18717,3112,1
"3113","F82014",900909,90126.06366,3113,1
"3114","F82015",650112,62763.0752,3114,1
"3115","F82016",803937,72460.82164,3115,1
"3116","F82017",1045458,96207.75661,3116,1
"3117","F82018",1610228,126879.61967,3117,1
"3118","F82019",1013399,85947.05655,3118,1
"3119","F82020",423422,41576.56181,3119,1
"3120","F82021",1006553,106665.57893,3120,1
"3121","F82022",1343103,136720.34903,3121,1
"3122","F82023",554299,56256.30928,3122,1
"3123","F82025",612567,46038.2724,3123,1
"3124","F82027",322724,31676.29733,3124,1
"3125","F82028",881317,87556.43032,3125,1
"3126","F82030",1776028,141495.79944,3126,1
"3127","F82031",569037,60808.13938,3127,1
"3128","F82033",457068,40793.60872,3128,1
"3129","F82034",416892,23201.69808,3129,1
"3130","F82038",663663,72335.1211,3130,1
"3131","F82039",251465,30156.35929,3131,1
"3132","F82040",559977,38701.14096,3132,1
"3133","F82042",878958,76431.1274,3133,1
"3134","F82045",318409,31506.88732,3134,1
"3135","F82051",1129849,102239.50409,3135,1
"3136","F82052",471599,44702.60919,3136,1
"3137","F82053",570357,51425.19353,3137,1
"3138","F82055",628106,54300.15423,3138,1
"3139","F82604",438919,42769.26873,3139,1
"3140","F82607",477976,47361.73954,3140,1
"3141","F82609",451358,48571.29882,3141,1
"3142","F82610",273634,28357.70001,3142,1
"3143","F82612",666165,46892.91672,3143,1
"3144","F82614",320662,35906.76376,3144,1
"3145","F82619",215757,19037.33649,3145,1
"3146","F82621",350442,33862.67962,3146,1
"3147","F82624",462831,46835.7084,3147,1
"3148","F82625",802537,62120.46409,3148,1
"3149","F82627",612789,53927.55192,3149,1
"3150","F82629",220394,19130.77239,3150,1
"3151","F82630",1044969,59305.26226,3151,1
"3152","F82634",961783,56767.71002,3152,1
"3153","F82638",426411,43752.84795,3153,1
"3154","F82639",158276,11829.4836,3154,1
"3155","F82641",308718,18302.33973,3155,1
"3156","F82642",325658,36600.08181,3156,1
"3157","F82643",156643,18736.45746,3157,1
"3158","F82646",728196,71781.68213,3158,1
"3159","F82647",448148,39118.53827,3159,1
"3160","F82648",460618,41328.95408,3160,1
"3161","F82649",550781,68848.14805,3161,1
"3162","F82650",466675,42379.87857,3162,1
"3163","F82653",254726,22561.74934,3163,1
"3164","F82660",1479715,116029.65853,3164,1
"3165","F82661",224961,21416.47219,3165,1
"3166","F82663",427569,37334.30674,3166,1
"3167","F82665",519861,30117.01712,3167,1
"3168","F82666",363097,33737.13104,3168,1
"3169","F82668",389685,36171.53677,3169,1
"3170","F82670",171331,22221.91512,3170,1
"3171","F82671",614755,40592.84142,3171,1
"3172","F82674",397133,37991.58532,3172,1
"3173","F82675",678564,62939.75988,3173,1
"3174","F82676",814854,59234.38875,3174,1
"3175","F82677",572591,53230.45893,3175,1
"3176","F82678",345146,36684.57765,3176,1
"3177","F82679",450040,37919.88613,3177,1
"3178","F82680",825160,80803.5521,3178,1
"3179","F82686",282692,25132.32892,3179,1
"3180","F82744",368,14.25765,3180,1
"3181","F83002",894788,77369.04008,3181,1
"3182","F83003",598324,63079.77191,3182,1
"3183","F83004",1038190,69646.23305,3183,1
"3184","F83005",260250,26895.1194,3184,1
"3185","F83006",919188,82267.97334,3185,1
"3186","F83007",691363,51530.8918,3186,1
"3187","F83008",1563370,114723.04096,3187,1
"3188","F83010",964315,109403.72285,3188,1
"3189","F83011",563824,60219.78463,3189,1
"3190","F83012",1004913,71487.34523,3190,1
"3191","F83013",77829,9528.8237,3191,1
"3192","F83015",1209497,102765.21288,3192,1
"3193","F83017",1553001,128679.09523,3193,1
"3194","F83018",1537799,100490.6222,3194,1
"3195","F83019",1732477,98929.15377,3195,1
"3196","F83020",1078325,108876.34536,3196,1
"3197","F83021",1209131,98852.28739,3197,1
"3198","F83022",1519592,122319.17918,3198,1
"3199","F83023",2551007,214700.79209,3199,1
"3200","F83025",907351,52288.14652,3200,1
"3201","F83027",609241,40896.21798,3201,1
"3202","F83030",479264,32716.26602,3202,1
"3203","F83031",213210,21633.69394,3203,1
"3204","F83032",896935,86179.10191,3204,1
"3205","F83033",441668,28456.89757,3205,1
"3206","F83034",246634,18570.53498,3206,1
"3207","F83039",555309,46776.88602,3207,1
"3208","F83040",24078,1803.44572,3208,1
"3209","F83042",618072,36737.85502,3209,1
"3210","F83043",223808,20918.94172,3210,1
"3211","F83044",299436,21828.69676,3211,1
"3212","F83045",1035679,99705.72205,3212,1
"3213","F83048",730082,50908.97391,3213,1
"3214","F83049",53612,7937.13643,3214,1
"3215","F83050",181186,16320.18839,3215,1
"3216","F83051",346413,29541.5488,3216,1
"3217","F83052",306166,23802.28569,3217,1
"3218","F83053",626136,56779.08034,3218,1
"3219","F83055",928385,79738.61871,3219,1
"3220","F83056",679600,52551.577,3220,1
"3221","F83057",551546,56023.18112,3221,1
"3222","F83058",502369,47212.42452,3222,1
"3223","F83059",1680738,132008.32095,3223,1
"3224","F83060",2169805,89344.78872,3224,1
"3225","F83061",280902,17064.30873,3225,1
"3226","F83063",1081430,92671.31993,3226,1
"3227","F83064",741435,62083.85295,3227,1
"3228","F83602",14995,766.59243,3228,1
"3229","F83615",488962,55351.1865,3229,1
"3230","F83623",567629,66086.53303,3230,1
"3231","F83624",652310,54023.73251,3231,1
"3232","F83630",19188,758.36406,3232,1
"3233","F83632",354997,27975.50114,3233,1
"3234","F83633",158243,18961.08483,3234,1
"3235","F83635",284206,17452.91936,3235,1
"3236","F83648",679565,46495.69623,3236,1
"3237","F83652",769657,70876.41166,3237,1
"3238","F83658",481023,36188.01342,3238,1
"3239","F83660",950158,76120.42731,3239,1
"3240","F83664",622851,52943.90263,3240,1
"3241","F83665",766503,64948.97782,3241,1
"3242","F83666",553224,46615.56784,3242,1
"3243","F83671",276056,22014.858,3243,1
"3244","F83672",98349,15440.49539,3244,1
"3245","F83673",575103,39123.92189,3245,1
"3246","F83674",367411,27607.78882,3246,1
"3247","F83676",1749,344.93697,3247,1
"3248","F83677",71725,11063.13459,3248,1
"3249","F83678",525829,36732.73992,3249,1
"3250","F83680",451795,38410.3303,3250,1
"3251","F83681",360598,25602.04746,3251,1
"3252","F83682",220352,15062.76945,3252,1
"3253","F83683",558619,34195.69768,3253,1
"3254","F83686",519106,39823.97273,3254,1
"3255","F84003",1321042,100594.31517,3255,1
"3256","F84004",1982095,134275.6405,3256,1
"3257","F84006",1535809,135885.89629,3257,1
"3258","F84008",1455699,100846.58049,3258,1
"3259","F84009",1095325,84925.47296,3259,1
"3260","F84010",1061885,150991.6275,3260,1
"3261","F84012",1402951,86913.64525,3261,1
"3262","F84013",1210478,100791.98323,3262,1
"3263","F84014",1232424,89918.4475,3263,1
"3264","F84015",502821,45045.71485,3264,1
"3265","F84016",1666031,115818.57293,3265,1
"3266","F84017",1562455,123388.30182,3266,1
"3267","F84018",1177681,93901.73776,3267,1
"3268","F84021",1328624,95263.16478,3268,1
"3269","F84022",812677,63355.42864,3269,1
"3270","F84025",439623,30258.32707,3270,1
"3271","F84030",305575,25564.17099,3271,1
"3272","F84031",1821575,143950.31604,3272,1
"3273","F84032",617561,55761.44664,3273,1
"3274","F84033",1012591,93061.41092,3274,1
"3275","F84034",1748420,136304.96837,3275,1
"3276","F84035",330725,27453.25274,3276,1
"3277","F84036",582869,48127.42439,3277,1
"3278","F84038",454844,42961.32674,3278,1
"3279","F84039",1162870,75250.35053,3279,1
"3280","F84041",735155,76145.5297,3280,1
"3281","F84042",352,12.51171,3281,1
"3282","F84043",719790,51708.1212,3282,1
"3283","F84044",598582,48013.38533,3283,1
"3284","F84046",268426,20847.9774,3284,1
"3285","F84047",1443632,120036.82891,3285,1
"3286","F84050",1066551,63678.07535,3286,1
"3287","F84051",336183,25732.69445,3287,1
"3288","F84052",1234086,79330.9071,3288,1
"3289","F84053",784945,69199.37587,3289,1
"3290","F84054",1225112,90826.7111,3290,1
"3291","F84055",287299,18694.50948,3291,1
"3292","F84060",718979,49944.08759,3292,1
"3293","F84062",2448205,159270.23898,3293,1
"3294","F84063",477310,43709.24517,3294,1
"3295","F84069",1298493,111628.09237,3295,1
"3296","F84070",660050,47025.4274,3296,1
"3297","F84072",382813,42590.60474,3297,1
"3298","F84074",1410603,92274.75254,3298,1
"3299","F84077",624557,53671.03718,3299,1
"3300","F84079",624557,57723.27775,3300,1
"3301","F84080",596098,45999.62814,3301,1
"3302","F84081",1478331,108010.38641,3302,1
"3303","F84083",1282363,91836.87577,3303,1
"3304","F84086",728023,71080.30754,3304,1
"3305","F84087",1614748,95242.10508,3305,1
"3306","F84088",563562,40987.87236,3306,1
"3307","F84089",317045,17854.03916,3307,1
"3308","F84091",493522,43619.4469,3308,1
"3309","F84092",591825,42789.64363,3309,1
"3310","F84093",1364125,113025.55682,3310,1
"3311","F84096",1648297,116734.64602,3311,1
"3312","F84097",1339619,103194.5771,3312,1
"3313","F84105",787367,71554.06775,3313,1
"3314","F84111",802660,56728.5268,3314,1
"3315","F84114",536086,47503.39661,3315,1
"3316","F84115",685890,64825.55817,3316,1
"3317","F84117",727493,71188.48644,3317,1
"3318","F84118",517031,39332.15121,3318,1
"3319","F84119",1052173,90495.20622,3319,1
"3320","F84121",1592827,94364.24964,3320,1
"3321","F84122",2166989,156775.96016,3321,1
"3322","F84123",668619,57295.57628,3322,1
"3323","F84124",342756,28145.15315,3323,1
"3324","F84601",687894,48746.93765,3324,1
"3325","F84619",396692,28980.778,3325,1
"3326","F84620",919979,68674.03375,3326,1
"3327","F84621",424584,38356.84312,3327,1
"3328","F84624",189086,23349.93845,3328,1
"3329","F84631",366186,29101.86695,3329,1
"3330","F84632",95855,7171.21595,3330,1
"3331","F84635",626671,48903.39093,3331,1
"3332","F84636",238203,21405.52899,3332,1
"3333","F84640",672769,73259.46755,3333,1
"3334","F84641",485047,43566.95951,3334,1
"3335","F84642",545867,40590.49535,3335,1
"3336","F84647",359532,35866.11274,3336,1
"3337","F84656",607459,50946.17832,3337,1
"3338","F84657",394956,38723.63981,3338,1
"3339","F84658",698699,54864.8087,3339,1
"3340","F84659",7168,1606.44541,3340,1
"3341","F84660",126324,10635.55213,3341,1
"3342","F84661",197577,20983.32679,3342,1
"3343","F84666",388310,32267.87131,3343,1
"3344","F84668",661340,37328.88113,3344,1
"3345","F84669",657329,44725.80103,3345,1
"3346","F84670",600461,38046.35515,3346,1
"3347","F84671",106739,5163.29935,3347,1
"3348","F84672",260692,17789.28862,3348,1
"3349","F84673",177356,15536.63001,3349,1
"3350","F84676",384638,29697.61257,3350,1
"3351","F84677",687517,53208.76558,3351,1
"3352","F84679",507956,32640.19628,3352,1
"3353","F84681",747862,63349.33544,3353,1
"3354","F84682",1400632,113644.26451,3354,1
"3355","F84685",289034,22678.94383,3355,1
"3356","F84686",495977,37028.96812,3356,1
"3357","F84692",341396,28258.08524,3357,1
"3358","F84694",172617,14249.1779,3358,1
"3359","F84696",576348,48607.80148,3359,1
"3360","F84698",1025598,76470.09173,3360,1
"3361","F84699",115041,11960.76877,3361,1
"3362","F84700",77769,6901.93206,3362,1
"3363","F84702",1335418,74294.65896,3363,1
"3364","F84706",361715,24862.61096,3364,1
"3365","F84708",374915,29088.77618,3365,1
"3366","F84710",1178775,100348.7336,3366,1
"3367","F84711",351978,24448.07169,3367,1
"3368","F84713",169672,15811.50132,3368,1
"3369","F84714",1228077,82121.42802,3369,1
"3370","F84716",633163,42149.40539,3370,1
"3371","F84717",633126,49896.17889,3371,1
"3372","F84718",1263314,83411.79952,3372,1
"3373","F84719",467012,31318.60042,3373,1
"3374","F84720",601021,48699.66468,3374,1
"3375","F84724",981664,73808.24995,3375,1
"3376","F84727",387420,23828.18154,3376,1
"3377","F84729",258870,22746.56055,3377,1
"3378","F84730",759347,42003.4099,3378,1
"3379","F84731",121013,9734.69102,3379,1
"3380","F84733",564972,26420.24228,3380,1
"3381","F84734",701600,42879.57352,3381,1
"3382","F84735",940446,71302.10907,3382,1
"3383","F84737",335911,15013.8434,3383,1
"3384","F84739",280714,17073.91115,3384,1
"3385","F84740",362967,28041.01846,3385,1
"3386","F84741",186697,24107.06015,3386,1
"3387","F84742",167090,17237.64705,3387,1
"3388","F84743",74266,3677.32105,3388,1
"3389","F84744",29596,1742.82059,3389,1
"3390","F84747",1335937,95400.73431,3390,1
"3391","F84749",914463,73561.83611,3391,1
"3392","F84750",478,93.01338,3392,1
"3393","F85002",1704076,122731.32753,3393,1
"3394","F85003",1548557,109243.04529,3394,1
"3395","F85004",1926441,168090.1935,3395,1
"3396","F85007",1278935,100585.17916,3396,1
"3397","F85008",1701070,145035.15434,3397,1
"3398","F85010",876194,58378.01815,3398,1
"3399","F85011",358770,27775.6007,3399,1
"3400","F85013",953898,80165.02991,3400,1
"3401","F85014",1066573,130684.49673,3401,1
"3402","F85015",527122,35770.24736,3402,1
"3403","F85016",707088,56311.06569,3403,1
"3404","F85017",1074733,83461.07385,3404,1
"3405","F85019",1455643,120296.71141,3405,1
"3406","F85020",856469,74082.28574,3406,1
"3407","F85022",210,21.13804,3407,1
"3408","F85023",348321,33035.36392,3408,1
"3409","F85024",226777,15856.69038,3409,1
"3410","F85025",1575243,144930.54531,3410,1
"3411","F85026",302287,29736.50529,3411,1
"3412","F85027",1464645,137510.21781,3412,1
"3413","F85028",643639,52744.08478,3413,1
"3414","F85029",1646643,126806.59386,3414,1
"3415","F85030",2654515,161882.56567,3415,1
"3416","F85031",806010,61642.62639,3416,1
"3417","F85032",763588,75119.61714,3417,1
"3418","F85033",1835471,173125.29284,3418,1
"3419","F85034",222456,18795.03377,3419,1
"3420","F85035",1417847,107080.24424,3420,1
"3421","F85036",1177537,53396.13971,3421,1
"3422","F85039",495551,36190.26149,3422,1
"3423","F85043",645501,35463.51319,3423,1
"3424","F85044",656417,39242.98244,3424,1
"3425","F85045",355679,36507.03206,3425,1
"3426","F85046",289097,27225.15214,3426,1
"3427","F85048",494542,37111.69179,3427,1
"3428","F85049",268016,21608.86994,3428,1
"3429","F85052",119548,9489.53798,3429,1
"3430","F85053",1179304,94732.69652,3430,1
"3431","F85055",627248,50177.15702,3431,1
"3432","F85058",892361,66633.60357,3432,1
"3433","F85059",377784,23100.55803,3433,1
"3434","F85060",578457,46941.37735,3434,1
"3435","F85061",349998,34186.47328,3435,1
"3436","F85063",832463,91426.70877,3436,1
"3437","F85064",520894,38636.05317,3437,1
"3438","F85065",358103,26022.7681,3438,1
"3439","F85066",1489257,131422.39122,3439,1
"3440","F85067",414659,24859.08685,3440,1
"3441","F85069",543077,49227.1871,3441,1
"3442","F85071",518962,43822.57349,3442,1
"3443","F85072",1140594,92390.82251,3443,1
"3444","F85076",1589531,149576.0108,3444,1
"3445","F85615",552361,32073.72882,3445,1
"3446","F85623",328582,30262.21605,3446,1
"3447","F85625",825761,60236.01887,3447,1
"3448","F85628",358471,25028.34223,3448,1
"3449","F85632",234378,23097.45901,3449,1
"3450","F85634",303770,18413.8776,3450,1
"3451","F85640",482295,38830.39999,3451,1
"3452","F85642",732914,56026.96601,3452,1
"3453","F85643",655796,40481.21397,3453,1
"3454","F85645",255104,18539.85294,3454,1
"3455","F85646",30,2.44195,3455,1
"3456","F85650",585970,52899.27544,3456,1
"3457","F85652",737772,50574.86254,3457,1
"3458","F85654",519869,39789.7054,3458,1
"3459","F85656",240219,18220.28296,3459,1
"3460","F85658",315269,25489.72623,3460,1
"3461","F85660",167369,9694.43594,3461,1
"3462","F85663",737888,62705.20795,3462,1
"3463","F85665",381,132.09711,3463,1
"3464","F85666",743182,50250.74856,3464,1
"3465","F85669",848543,66819.72493,3465,1
"3466","F85675",492588,35121.43754,3466,1
"3467","F85676",359356,27076.71969,3467,1
"3468","F85678",487528,30237.76092,3468,1
"3469","F85679",129313,14746.0661,3469,1
"3470","F85680",201297,13973.15287,3470,1
"3471","F85681",326714,18011.93831,3471,1
"3472","F85682",391111,32282.4947,3472,1
"3473","F85684",466905,48294.70212,3473,1
"3474","F85686",344936,26415.38653,3474,1
"3475","F85687",778725,72230.87073,3475,1
"3476","F85688",516189,49401.65818,3476,1
"3477","F85697",354439,28478.99107,3477,1
"3478","F85699",334861,26615.23238,3478,1
"3479","F85700",274110,23708.19758,3479,1
"3480","F85701",893629,65519.39699,3480,1
"3481","F85703",746851,57268.61994,3481,1
"3482","F85705",295808,25543.66127,3482,1
"3483","F85707",365198,29453.33307,3483,1
"3484","F85708",38208,2784.2669,3484,1
"3485","F85710",23355,1840.91165,3485,1
"3486","F86001",1137259,107101.19601,3486,1
"3487","F86004",1749021,164089.92001,3487,1
"3488","F86005",654318,61212.02066,3488,1
"3489","F86006",801245,55024.15042,3489,1
"3490","F86007",1494916,126648.61961,3490,1
"3491","F86008",1026943,78707.68034,3491,1
"3492","F86009",1046869,93360.78286,3492,1
"3493","F86010",1551569,175455.82012,3493,1
"3494","F86011",1454659,88962.08142,3494,1
"3495","F86012",1373960,153838.641,3495,1
"3496","F86013",657878,66529.12318,3496,1
"3497","F86018",1179246,94870.86799,3497,1
"3498","F86020",478144,52744.39689,3498,1
